District,Mandal,Date,Min Temp (°C),Max Temp (°C)
Adilabad,Tamsi,07-Jun-22,30.0,41.8
Adilabad,Tamsi,08-Jun-22,30.8,42.1
Adilabad,Tamsi,09-Jun-22,28.0,42.5
Adilabad,Tamsi,10-Jun-22,29.2,41.9
Adilabad,Tamsi,11-Jun-22,26.8,41.4
Adilabad,Tamsi,12-Jun-22,23.8,40.1
Adilabad,Tamsi,13-Jun-22,25.6,36.4
Adilabad,Tamsi,14-Jun-22,25.0,37.9
Adilabad,Tamsi,15-Jun-22,26.1,37.6
Adilabad,Tamsi,16-Jun-22,25.1,35.8
Adilabad,Tamsi,17-Jun-22,23.6,34.1
Adilabad,Tamsi,18-Jun-22,26.3,37.0
Adilabad,Tamsi,19-Jun-22,26.5,37.4
Adilabad,Tamsi,20-Jun-22,26.7,32.7
Adilabad,Tamsi,21-Jun-22,24.6,36.6
Adilabad,Tamsi,22-Jun-22,23.4,32.1
Adilabad,Tamsi,23-Jun-22,25.1,34.7
Adilabad,Tamsi,24-Jun-22,24.3,35.6
Adilabad,Tamsi,25-Jun-22,23.3,32.8
Adilabad,Tamsi,26-Jun-22,25.1,32.6
Adilabad,Tamsi,27-Jun-22,26.1,32.4
Adilabad,Tamsi,28-Jun-22,25.0,34.4
Adilabad,Tamsi,29-Jun-22,26.1,32.0
Adilabad,Tamsi,30-Jun-22,26.2,35.4
Adilabad,Utnur,01-Jun-22,27.6,39.5
Adilabad,Utnur,02-Jun-22,24.3,40.0
Adilabad,Utnur,03-Jun-22,29.6,41.8
Adilabad,Utnur,04-Jun-22,29.0,41.1
Adilabad,Utnur,05-Jun-22,28.5,39.5
Adilabad,Utnur,06-Jun-22,29.1,38.6
Adilabad,Utnur,07-Jun-22,28.2,40.9
Adilabad,Utnur,08-Jun-22,31.0,42.4
Adilabad,Utnur,09-Jun-22,26.2,41.4
Adilabad,Utnur,10-Jun-22,28.1,38.9
Adilabad,Utnur,11-Jun-22,28.9,40.5
Adilabad,Utnur,12-Jun-22,24.3,37.0
Adilabad,Utnur,13-Jun-22,26.2,35.5
Adilabad,Utnur,14-Jun-22,24.2,36.5
Adilabad,Utnur,15-Jun-22,24.8,36.0
Adilabad,Utnur,16-Jun-22,23.0,34.9
Adilabad,Utnur,17-Jun-22,25.0,34.1
Adilabad,Utnur,18-Jun-22,26.5,34.6
Adilabad,Utnur,19-Jun-22,26.5,34.7
Adilabad,Utnur,20-Jun-22,24.0,36.1
Adilabad,Utnur,21-Jun-22,22.3,33.1
Adilabad,Utnur,22-Jun-22,23.6,29.7
Adilabad,Utnur,23-Jun-22,25.2,32.6
Adilabad,Utnur,24-Jun-22,24.8,33.4
Adilabad,Utnur,25-Jun-22,22.4,32.0
Adilabad,Utnur,26-Jun-22,23.3,30.8
Adilabad,Utnur,27-Jun-22,24.9,30.7
Adilabad,Utnur,28-Jun-22,24.4,32.7
Adilabad,Utnur,29-Jun-22,25.7,32.7
Adilabad,Utnur,30-Jun-22,26.0,34.0
Bhadradri Kothagudem,Allapalli,01-Jun-22,29.8,42.7
Bhadradri Kothagudem,Allapalli,02-Jun-22,28.7,39.9
Bhadradri Kothagudem,Allapalli,03-Jun-22,29.6,44.4
Bhadradri Kothagudem,Allapalli,04-Jun-22,29.4,43.4
Bhadradri Kothagudem,Allapalli,05-Jun-22,29.1,38.7
Bhadradri Kothagudem,Allapalli,06-Jun-22,27.1,44.3
Bhadradri Kothagudem,Allapalli,07-Jun-22,26.4,33.8
Bhadradri Kothagudem,Allapalli,08-Jun-22,27.6,41.4
Bhadradri Kothagudem,Allapalli,09-Jun-22,31.5,42.5
Bhadradri Kothagudem,Allapalli,10-Jun-22,30.7,41.6
Bhadradri Kothagudem,Allapalli,11-Jun-22,26.5,40.5
Bhadradri Kothagudem,Allapalli,12-Jun-22,25.4,41.2
Bhadradri Kothagudem,Allapalli,13-Jun-22,27.4,37.9
Bhadradri Kothagudem,Allapalli,14-Jun-22,26.4,37.2
Bhadradri Kothagudem,Allapalli,15-Jun-22,26.2,43.3
Bhadradri Kothagudem,Allapalli,16-Jun-22,24.7,40.2
Bhadradri Kothagudem,Allapalli,17-Jun-22,26.3,36.8
Bhadradri Kothagudem,Allapalli,18-Jun-22,26.7,38.2
Bhadradri Kothagudem,Allapalli,19-Jun-22,26.5,39.6
Bhadradri Kothagudem,Allapalli,20-Jun-22,23.8,38.2
Bhadradri Kothagudem,Allapalli,21-Jun-22,23.2,34.6
Bhadradri Kothagudem,Allapalli,22-Jun-22,22.9,31.1
Bhadradri Kothagudem,Allapalli,23-Jun-22,26.1,35.3
Bhadradri Kothagudem,Allapalli,24-Jun-22,26.4,37.0
Bhadradri Kothagudem,Allapalli,25-Jun-22,23.8,33.1
Bhadradri Kothagudem,Allapalli,26-Jun-22,24.1,32.6
Bhadradri Kothagudem,Allapalli,27-Jun-22,24.6,32.6
Bhadradri Kothagudem,Allapalli,28-Jun-22,24.0,32.4
Bhadradri Kothagudem,Allapalli,29-Jun-22,24.1,30.6
Bhadradri Kothagudem,Allapalli,30-Jun-22,26.3,33.2
Bhadradri Kothagudem,Annapureddipalle,01-Jun-22,27.4,40.0
Bhadradri Kothagudem,Annapureddipalle,02-Jun-22,27.5,38.8
Bhadradri Kothagudem,Annapureddipalle,03-Jun-22,29.2,42.5
Bhadradri Kothagudem,Annapureddipalle,04-Jun-22,28.3,42.4
Bhadradri Kothagudem,Annapureddipalle,05-Jun-22,28.0,36.1
Bhadradri Kothagudem,Annapureddipalle,06-Jun-22,23.6,38.4
Bhadradri Kothagudem,Annapureddipalle,07-Jun-22,25.0,29.6
Bhadradri Kothagudem,Annapureddipalle,08-Jun-22,26.5,38.5
Bhadradri Kothagudem,Annapureddipalle,09-Jun-22,29.6,41.6
Bhadradri Kothagudem,Annapureddipalle,10-Jun-22,30.4,40.0
Bhadradri Kothagudem,Annapureddipalle,11-Jun-22,27.2,38.2
Bhadradri Kothagudem,Annapureddipalle,12-Jun-22,26.9,38.3
Bhadradri Kothagudem,Annapureddipalle,13-Jun-22,27.1,35.9
Bhadradri Kothagudem,Annapureddipalle,14-Jun-22,24.7,36.3
Bhadradri Kothagudem,Annapureddipalle,15-Jun-22,24.3,39.0
Bhadradri Kothagudem,Annapureddipalle,16-Jun-22,24.4,37.8
Bhadradri Kothagudem,Annapureddipalle,17-Jun-22,26.6,34.5
Bhadradri Kothagudem,Annapureddipalle,18-Jun-22,26.4,33.8
Bhadradri Kothagudem,Annapureddipalle,19-Jun-22,26.0,33.4
Bhadradri Kothagudem,Annapureddipalle,20-Jun-22,24.2,34.4
Bhadradri Kothagudem,Annapureddipalle,21-Jun-22,23.7,33.7
Bhadradri Kothagudem,Annapureddipalle,22-Jun-22,21.7,30.1
Bhadradri Kothagudem,Annapureddipalle,23-Jun-22,24.1,31.0
Bhadradri Kothagudem,Annapureddipalle,24-Jun-22,25.5,33.5
Bhadradri Kothagudem,Annapureddipalle,25-Jun-22,22.7,31.3
Bhadradri Kothagudem,Annapureddipalle,26-Jun-22,24.9,32.5
Bhadradri Kothagudem,Annapureddipalle,27-Jun-22,23.3,30.3
Bhadradri Kothagudem,Annapureddipalle,28-Jun-22,23.4,29.3
Bhadradri Kothagudem,Annapureddipalle,29-Jun-22,24.6,30.6
Bhadradri Kothagudem,Annapureddipalle,30-Jun-22,26.5,33.0
Bhadradri Kothagudem,Aswapuram,01-Jun-22,29.2,42.8
Bhadradri Kothagudem,Aswapuram,02-Jun-22,28.9,40.7
Bhadradri Kothagudem,Aswapuram,03-Jun-22,30.9,45.0
Bhadradri Kothagudem,Aswapuram,04-Jun-22,30.8,44.0
Bhadradri Kothagudem,Aswapuram,05-Jun-22,29.6,39.1
Bhadradri Kothagudem,Aswapuram,06-Jun-22,26.8,43.3
Bhadradri Kothagudem,Aswapuram,07-Jun-22,26.1,32.9
Bhadradri Kothagudem,Aswapuram,08-Jun-22,27.8,40.5
Bhadradri Kothagudem,Aswapuram,09-Jun-22,30.5,43.2
Bhadradri Kothagudem,Aswapuram,10-Jun-22,32.0,40.6
Bhadradri Kothagudem,Aswapuram,11-Jun-22,25.1,41.5
Bhadradri Kothagudem,Aswapuram,12-Jun-22,28.4,40.7
Bhadradri Kothagudem,Aswapuram,13-Jun-22,27.2,40.5
Bhadradri Kothagudem,Aswapuram,14-Jun-22,26.6,38.3
Bhadradri Kothagudem,Aswapuram,15-Jun-22,28.4,42.7
Bhadradri Kothagudem,Aswapuram,16-Jun-22,24.6,40.3
Bhadradri Kothagudem,Aswapuram,17-Jun-22,27.2,35.9
Bhadradri Kothagudem,Aswapuram,18-Jun-22,27.6,38.7
Bhadradri Kothagudem,Aswapuram,19-Jun-22,27.3,39.2
Bhadradri Kothagudem,Aswapuram,20-Jun-22,24.2,39.7
Bhadradri Kothagudem,Aswapuram,21-Jun-22,23.6,37.2
Bhadradri Kothagudem,Aswapuram,22-Jun-22,23.3,30.1
Bhadradri Kothagudem,Aswapuram,23-Jun-22,27.4,36.6
Bhadradri Kothagudem,Aswapuram,24-Jun-22,27.4,37.3
Bhadradri Kothagudem,Aswapuram,25-Jun-22,24.1,34.9
Bhadradri Kothagudem,Aswapuram,26-Jun-22,23.9,33.3
Bhadradri Kothagudem,Aswapuram,27-Jun-22,24.8,32.4
Bhadradri Kothagudem,Aswapuram,28-Jun-22,23.8,32.3
Bhadradri Kothagudem,Aswapuram,29-Jun-22,24.1,32.2
Bhadradri Kothagudem,Aswapuram,30-Jun-22,27.6,34.9
Bhadradri Kothagudem,Aswaraopeta,01-Jun-22,28.3,41.2
Bhadradri Kothagudem,Aswaraopeta,02-Jun-22,29.0,40.5
Bhadradri Kothagudem,Aswaraopeta,03-Jun-22,29.0,43.5
Bhadradri Kothagudem,Aswaraopeta,04-Jun-22,28.0,44.0
Bhadradri Kothagudem,Aswaraopeta,05-Jun-22,28.2,36.6
Bhadradri Kothagudem,Aswaraopeta,06-Jun-22,23.3,36.3
Bhadradri Kothagudem,Aswaraopeta,07-Jun-22,23.9,29.3
Bhadradri Kothagudem,Aswaraopeta,08-Jun-22,25.6,35.5
Bhadradri Kothagudem,Aswaraopeta,09-Jun-22,28.9,39.6
Bhadradri Kothagudem,Aswaraopeta,10-Jun-22,28.0,40.1
Bhadradri Kothagudem,Aswaraopeta,11-Jun-22,27.6,40.1
Bhadradri Kothagudem,Aswaraopeta,12-Jun-22,27.2,39.3
Bhadradri Kothagudem,Aswaraopeta,13-Jun-22,27.3,38.5
Bhadradri Kothagudem,Aswaraopeta,14-Jun-22,25.4,38.3
Bhadradri Kothagudem,Aswaraopeta,15-Jun-22,27.3,41.4
Bhadradri Kothagudem,Aswaraopeta,16-Jun-22,22.7,38.4
Bhadradri Kothagudem,Aswaraopeta,17-Jun-22,24.3,35.2
Bhadradri Kothagudem,Aswaraopeta,18-Jun-22,26.4,33.0
Bhadradri Kothagudem,Aswaraopeta,19-Jun-22,25.9,33.4
Bhadradri Kothagudem,Aswaraopeta,20-Jun-22,23.2,34.1
Bhadradri Kothagudem,Aswaraopeta,21-Jun-22,24.0,33.6
Bhadradri Kothagudem,Aswaraopeta,22-Jun-22,22.0,28.9
Bhadradri Kothagudem,Aswaraopeta,23-Jun-22,23.3,31.2
Bhadradri Kothagudem,Aswaraopeta,24-Jun-22,25.5,34.9
Bhadradri Kothagudem,Aswaraopeta,25-Jun-22,24.2,31.7
Bhadradri Kothagudem,Aswaraopeta,26-Jun-22,24.6,33.0
Bhadradri Kothagudem,Aswaraopeta,27-Jun-22,24.2,32.8
Bhadradri Kothagudem,Aswaraopeta,28-Jun-22,23.2,33.6
Bhadradri Kothagudem,Aswaraopeta,29-Jun-22,24.1,29.8
Bhadradri Kothagudem,Aswaraopeta,30-Jun-22,25.5,34.6
Bhadradri Kothagudem,Bhadrachalam,01-Jun-22,29.9,41.4
Bhadradri Kothagudem,Bhadrachalam,02-Jun-22,29.6,40.2
Bhadradri Kothagudem,Bhadrachalam,03-Jun-22,31.8,44.1
Bhadradri Kothagudem,Bhadrachalam,04-Jun-22,30.5,44.1
Bhadradri Kothagudem,Bhadrachalam,05-Jun-22,30.1,36.8
Bhadradri Kothagudem,Bhadrachalam,06-Jun-22,24.8,41.6
Bhadradri Kothagudem,Bhadrachalam,07-Jun-22,26.4,32.2
Bhadradri Kothagudem,Bhadrachalam,08-Jun-22,28.8,38.3
Bhadradri Kothagudem,Bhadrachalam,09-Jun-22,31.7,42.3
Bhadradri Kothagudem,Bhadrachalam,10-Jun-22,31.7,41.1
Bhadradri Kothagudem,Bhadrachalam,11-Jun-22,28.1,40.3
Bhadradri Kothagudem,Bhadrachalam,12-Jun-22,27.6,39.2
Bhadradri Kothagudem,Bhadrachalam,13-Jun-22,27.9,38.0
Bhadradri Kothagudem,Bhadrachalam,14-Jun-22,27.1,38.6
Bhadradri Kothagudem,Bhadrachalam,15-Jun-22,27.9,41.0
Bhadradri Kothagudem,Bhadrachalam,16-Jun-22,24.1,38.4
Bhadradri Kothagudem,Bhadrachalam,17-Jun-22,25.2,35.3
Bhadradri Kothagudem,Bhadrachalam,18-Jun-22,27.8,35.8
Bhadradri Kothagudem,Bhadrachalam,19-Jun-22,27.5,37.0
Bhadradri Kothagudem,Bhadrachalam,20-Jun-22,23.9,37.6
Bhadradri Kothagudem,Bhadrachalam,21-Jun-22,24.2,35.6
Bhadradri Kothagudem,Bhadrachalam,22-Jun-22,22.8,29.2
Bhadradri Kothagudem,Bhadrachalam,23-Jun-22,24.9,33.0
Bhadradri Kothagudem,Bhadrachalam,24-Jun-22,27.1,35.6
Bhadradri Kothagudem,Bhadrachalam,25-Jun-22,23.9,33.3
Bhadradri Kothagudem,Bhadrachalam,26-Jun-22,24.5,32.8
Bhadradri Kothagudem,Bhadrachalam,27-Jun-22,24.8,32.0
Bhadradri Kothagudem,Bhadrachalam,28-Jun-22,24.2,31.2
Bhadradri Kothagudem,Bhadrachalam,29-Jun-22,25.0,30.9
Bhadradri Kothagudem,Bhadrachalam,30-Jun-22,27.2,33.3
Bhadradri Kothagudem,Burgampadu,01-Jun-22,29.3,41.4
Bhadradri Kothagudem,Burgampadu,02-Jun-22,28.7,40.1
Bhadradri Kothagudem,Burgampadu,03-Jun-22,31.1,45.1
Bhadradri Kothagudem,Burgampadu,04-Jun-22,30.7,44.4
Bhadradri Kothagudem,Burgampadu,05-Jun-22,30.0,36.8
Bhadradri Kothagudem,Burgampadu,06-Jun-22,24.4,42.0
Bhadradri Kothagudem,Burgampadu,07-Jun-22,26.4,32.6
Bhadradri Kothagudem,Burgampadu,08-Jun-22,27.6,38.7
Bhadradri Kothagudem,Burgampadu,09-Jun-22,31.8,43.3
Bhadradri Kothagudem,Burgampadu,10-Jun-22,30.4,41.4
Bhadradri Kothagudem,Burgampadu,11-Jun-22,27.7,40.5
Bhadradri Kothagudem,Burgampadu,12-Jun-22,27.6,39.6
Bhadradri Kothagudem,Burgampadu,13-Jun-22,27.7,39.1
Bhadradri Kothagudem,Burgampadu,14-Jun-22,27.4,38.2
Bhadradri Kothagudem,Burgampadu,15-Jun-22,27.8,41.5
Bhadradri Kothagudem,Burgampadu,16-Jun-22,24.1,39.6
Bhadradri Kothagudem,Burgampadu,17-Jun-22,25.7,35.7
Bhadradri Kothagudem,Burgampadu,18-Jun-22,27.4,35.8
Bhadradri Kothagudem,Burgampadu,19-Jun-22,27.0,36.5
Bhadradri Kothagudem,Burgampadu,20-Jun-22,24.0,36.4
Bhadradri Kothagudem,Burgampadu,21-Jun-22,24.1,34.0
Bhadradri Kothagudem,Burgampadu,22-Jun-22,23.1,29.9
Bhadradri Kothagudem,Burgampadu,23-Jun-22,25.0,33.5
Bhadradri Kothagudem,Burgampadu,24-Jun-22,27.3,36.4
Bhadradri Kothagudem,Burgampadu,25-Jun-22,23.6,33.4
Bhadradri Kothagudem,Burgampadu,26-Jun-22,25.0,32.8
Bhadradri Kothagudem,Burgampadu,27-Jun-22,24.3,32.5
Bhadradri Kothagudem,Burgampadu,28-Jun-22,24.2,32.0
Bhadradri Kothagudem,Burgampadu,29-Jun-22,25.5,32.0
Bhadradri Kothagudem,Burgampadu,30-Jun-22,27.6,34.6
Bhadradri Kothagudem,Chandrugonda,01-Jun-22,27.9,41.4
Bhadradri Kothagudem,Chandrugonda,02-Jun-22,28.9,39.2
Bhadradri Kothagudem,Chandrugonda,03-Jun-22,31.0,43.5
Bhadradri Kothagudem,Chandrugonda,04-Jun-22,29.4,42.8
Bhadradri Kothagudem,Chandrugonda,05-Jun-22,28.8,39.3
Bhadradri Kothagudem,Chandrugonda,06-Jun-22,26.8,40.8
Bhadradri Kothagudem,Chandrugonda,07-Jun-22,25.8,31.0
Bhadradri Kothagudem,Chandrugonda,08-Jun-22,28.4,38.3
Bhadradri Kothagudem,Chandrugonda,09-Jun-22,31.6,42.7
Bhadradri Kothagudem,Chandrugonda,10-Jun-22,32.4,40.4
Bhadradri Kothagudem,Chandrugonda,11-Jun-22,28.0,39.9
Bhadradri Kothagudem,Chandrugonda,12-Jun-22,28.1,39.6
Bhadradri Kothagudem,Chandrugonda,13-Jun-22,28.7,38.6
Bhadradri Kothagudem,Chandrugonda,14-Jun-22,28.3,37.0
Bhadradri Kothagudem,Chandrugonda,15-Jun-22,26.1,40.1
Bhadradri Kothagudem,Chandrugonda,16-Jun-22,23.8,38.3
Bhadradri Kothagudem,Chandrugonda,17-Jun-22,24.7,35.5
Bhadradri Kothagudem,Chandrugonda,18-Jun-22,26.6,35.9
Bhadradri Kothagudem,Chandrugonda,19-Jun-22,26.4,36.3
Bhadradri Kothagudem,Chandrugonda,20-Jun-22,25.5,36.6
Bhadradri Kothagudem,Chandrugonda,21-Jun-22,24.3,33.9
Bhadradri Kothagudem,Chandrugonda,22-Jun-22,21.6,30.7
Bhadradri Kothagudem,Chandrugonda,23-Jun-22,24.1,32.6
Bhadradri Kothagudem,Chandrugonda,24-Jun-22,26.1,35.2
Bhadradri Kothagudem,Chandrugonda,25-Jun-22,22.9,33.0
Bhadradri Kothagudem,Chandrugonda,26-Jun-22,25.1,33.3
Bhadradri Kothagudem,Chandrugonda,27-Jun-22,25.0,31.5
Bhadradri Kothagudem,Chandrugonda,28-Jun-22,23.5,30.3
Bhadradri Kothagudem,Chandrugonda,29-Jun-22,25.0,31.7
Bhadradri Kothagudem,Chandrugonda,30-Jun-22,26.8,33.1
Bhadradri Kothagudem,Cherla,01-Jun-22,30.4,40.9
Bhadradri Kothagudem,Cherla,02-Jun-22,28.3,37.7
Bhadradri Kothagudem,Cherla,03-Jun-22,32.2,44.3
Bhadradri Kothagudem,Cherla,04-Jun-22,32.2,43.8
Bhadradri Kothagudem,Cherla,05-Jun-22,32.1,38.9
Bhadradri Kothagudem,Cherla,06-Jun-22,27.7,43.8
Bhadradri Kothagudem,Cherla,07-Jun-22,28.3,34.0
Bhadradri Kothagudem,Cherla,08-Jun-22,32.0,39.6
Bhadradri Kothagudem,Cherla,09-Jun-22,33.6,44.0
Bhadradri Kothagudem,Cherla,10-Jun-22,32.1,41.7
Bhadradri Kothagudem,Cherla,11-Jun-22,29.5,42.0
Bhadradri Kothagudem,Cherla,12-Jun-22,30.5,39.4
Bhadradri Kothagudem,Cherla,13-Jun-22,26.3,39.7
Bhadradri Kothagudem,Cherla,14-Jun-22,27.0,37.3
Bhadradri Kothagudem,Cherla,15-Jun-22,28.4,41.9
Bhadradri Kothagudem,Cherla,16-Jun-22,23.9,37.2
Bhadradri Kothagudem,Cherla,17-Jun-22,25.9,36.1
Bhadradri Kothagudem,Cherla,18-Jun-22,27.3,36.1
Bhadradri Kothagudem,Cherla,19-Jun-22,27.1,37.8
Bhadradri Kothagudem,Cherla,20-Jun-22,27.2,39.3
Bhadradri Kothagudem,Cherla,21-Jun-22,26.9,36.2
Bhadradri Kothagudem,Cherla,22-Jun-22,23.5,32.0
Bhadradri Kothagudem,Cherla,23-Jun-22,26.7,36.1
Bhadradri Kothagudem,Cherla,24-Jun-22,27.3,38.8
Bhadradri Kothagudem,Cherla,25-Jun-22,24.2,33.8
Bhadradri Kothagudem,Cherla,26-Jun-22,23.8,33.0
Bhadradri Kothagudem,Cherla,27-Jun-22,25.7,32.7
Bhadradri Kothagudem,Cherla,28-Jun-22,24.1,34.2
Bhadradri Kothagudem,Cherla,29-Jun-22,26.2,30.1
Bhadradri Kothagudem,Cherla,30-Jun-22,28.6,36.1
Bhadradri Kothagudem,Chunchupally,01-Jun-22,28.0,41.5
Bhadradri Kothagudem,Chunchupally,02-Jun-22,28.2,39.3
Bhadradri Kothagudem,Chunchupally,03-Jun-22,31.2,43.3
Bhadradri Kothagudem,Chunchupally,04-Jun-22,29.5,43.0
Bhadradri Kothagudem,Chunchupally,05-Jun-22,28.9,38.6
Bhadradri Kothagudem,Chunchupally,06-Jun-22,26.8,41.3
Bhadradri Kothagudem,Chunchupally,07-Jun-22,25.8,32.1
Bhadradri Kothagudem,Chunchupally,08-Jun-22,28.6,40.1
Bhadradri Kothagudem,Chunchupally,09-Jun-22,31.2,42.7
Bhadradri Kothagudem,Chunchupally,10-Jun-22,31.1,40.9
Bhadradri Kothagudem,Chunchupally,11-Jun-22,27.9,40.6
Bhadradri Kothagudem,Chunchupally,12-Jun-22,27.7,39.2
Bhadradri Kothagudem,Chunchupally,13-Jun-22,28.2,39.0
Bhadradri Kothagudem,Chunchupally,14-Jun-22,27.6,37.2
Bhadradri Kothagudem,Chunchupally,15-Jun-22,27.3,41.1
Bhadradri Kothagudem,Chunchupally,16-Jun-22,24.0,38.9
Bhadradri Kothagudem,Chunchupally,17-Jun-22,25.0,34.3
Bhadradri Kothagudem,Chunchupally,18-Jun-22,26.6,36.3
Bhadradri Kothagudem,Chunchupally,19-Jun-22,26.4,36.3
Bhadradri Kothagudem,Chunchupally,20-Jun-22,23.4,37.2
Bhadradri Kothagudem,Chunchupally,21-Jun-22,23.7,34.1
Bhadradri Kothagudem,Chunchupally,22-Jun-22,22.1,30.4
Bhadradri Kothagudem,Chunchupally,23-Jun-22,24.2,33.2
Bhadradri Kothagudem,Chunchupally,24-Jun-22,26.1,35.2
Bhadradri Kothagudem,Chunchupally,25-Jun-22,22.4,32.3
Bhadradri Kothagudem,Chunchupally,26-Jun-22,24.4,32.4
Bhadradri Kothagudem,Chunchupally,27-Jun-22,24.0,31.7
Bhadradri Kothagudem,Chunchupally,28-Jun-22,23.4,31.2
Bhadradri Kothagudem,Chunchupally,29-Jun-22,25.6,31.9
Bhadradri Kothagudem,Chunchupally,30-Jun-22,25.1,33.4
Bhadradri Kothagudem,Dammapeta,01-Jun-22,26.0,41.9
Bhadradri Kothagudem,Dammapeta,02-Jun-22,25.8,40.9
Bhadradri Kothagudem,Dammapeta,03-Jun-22,25.9,44.1
Bhadradri Kothagudem,Dammapeta,04-Jun-22,27.4,44.0
Bhadradri Kothagudem,Dammapeta,05-Jun-22,27.4,37.4
Bhadradri Kothagudem,Dammapeta,06-Jun-22,22.5,41.0
Bhadradri Kothagudem,Dammapeta,07-Jun-22,23.7,29.8
Bhadradri Kothagudem,Dammapeta,08-Jun-22,23.8,38.5
Bhadradri Kothagudem,Dammapeta,09-Jun-22,25.9,43.1
Bhadradri Kothagudem,Dammapeta,10-Jun-22,26.0,39.7
Bhadradri Kothagudem,Dammapeta,11-Jun-22,26.1,40.3
Bhadradri Kothagudem,Dammapeta,12-Jun-22,26.5,40.3
Bhadradri Kothagudem,Dammapeta,13-Jun-22,26.3,40.6
Bhadradri Kothagudem,Dammapeta,14-Jun-22,23.8,38.8
Bhadradri Kothagudem,Dammapeta,15-Jun-22,25.4,41.7
Bhadradri Kothagudem,Dammapeta,16-Jun-22,22.3,41.1
Bhadradri Kothagudem,Dammapeta,17-Jun-22,23.8,36.3
Bhadradri Kothagudem,Dammapeta,18-Jun-22,25.6,35.8
Bhadradri Kothagudem,Dammapeta,19-Jun-22,24.9,36.3
Bhadradri Kothagudem,Dammapeta,20-Jun-22,22.9,36.4
Bhadradri Kothagudem,Dammapeta,21-Jun-22,23.1,35.8
Bhadradri Kothagudem,Dammapeta,22-Jun-22,21.8,30.1
Bhadradri Kothagudem,Dammapeta,23-Jun-22,23.1,32.6
Bhadradri Kothagudem,Dammapeta,24-Jun-22,24.3,36.7
Bhadradri Kothagudem,Dammapeta,25-Jun-22,22.5,31.7
Bhadradri Kothagudem,Dammapeta,26-Jun-22,24.0,33.3
Bhadradri Kothagudem,Dammapeta,27-Jun-22,23.1,32.8
Bhadradri Kothagudem,Dammapeta,28-Jun-22,23.2,32.1
Bhadradri Kothagudem,Dammapeta,29-Jun-22,24.2,31.3
Bhadradri Kothagudem,Dammapeta,30-Jun-22,25.4,34.0
Bhadradri Kothagudem,Dummugudem,01-Jun-22,30.3,40.8
Bhadradri Kothagudem,Dummugudem,02-Jun-22,28.9,39.6
Bhadradri Kothagudem,Dummugudem,03-Jun-22,31.6,43.6
Bhadradri Kothagudem,Dummugudem,04-Jun-22,31.0,43.1
Bhadradri Kothagudem,Dummugudem,05-Jun-22,29.9,37.1
Bhadradri Kothagudem,Dummugudem,06-Jun-22,27.1,41.6
Bhadradri Kothagudem,Dummugudem,07-Jun-22,26.1,32.2
Bhadradri Kothagudem,Dummugudem,08-Jun-22,28.4,38.7
Bhadradri Kothagudem,Dummugudem,09-Jun-22,31.7,43.3
Bhadradri Kothagudem,Dummugudem,10-Jun-22,31.0,41.2
Bhadradri Kothagudem,Dummugudem,11-Jun-22,28.0,40.8
Bhadradri Kothagudem,Dummugudem,12-Jun-22,28.4,39.7
Bhadradri Kothagudem,Dummugudem,13-Jun-22,27.0,40.0
Bhadradri Kothagudem,Dummugudem,14-Jun-22,26.9,37.2
Bhadradri Kothagudem,Dummugudem,15-Jun-22,28.8,41.8
Bhadradri Kothagudem,Dummugudem,16-Jun-22,24.5,38.3
Bhadradri Kothagudem,Dummugudem,17-Jun-22,25.5,34.6
Bhadradri Kothagudem,Dummugudem,18-Jun-22,27.5,35.5
Bhadradri Kothagudem,Dummugudem,19-Jun-22,27.2,37.4
Bhadradri Kothagudem,Dummugudem,20-Jun-22,24.5,37.2
Bhadradri Kothagudem,Dummugudem,21-Jun-22,23.6,35.4
Bhadradri Kothagudem,Dummugudem,22-Jun-22,23.6,29.7
Bhadradri Kothagudem,Dummugudem,23-Jun-22,26.4,34.5
Bhadradri Kothagudem,Dummugudem,24-Jun-22,27.7,36.1
Bhadradri Kothagudem,Dummugudem,25-Jun-22,23.8,34.1
Bhadradri Kothagudem,Dummugudem,26-Jun-22,24.0,32.6
Bhadradri Kothagudem,Dummugudem,27-Jun-22,24.7,31.0
Bhadradri Kothagudem,Dummugudem,28-Jun-22,24.1,32.3
Bhadradri Kothagudem,Dummugudem,29-Jun-22,24.0,30.0
Bhadradri Kothagudem,Dummugudem,30-Jun-22,27.5,33.3
Bhadradri Kothagudem,Gundala,01-Jun-22,30.5,41.1
Bhadradri Kothagudem,Gundala,02-Jun-22,28.5,38.7
Bhadradri Kothagudem,Gundala,03-Jun-22,30.1,43.5
Bhadradri Kothagudem,Gundala,04-Jun-22,30.2,42.4
Bhadradri Kothagudem,Gundala,05-Jun-22,29.9,41.8
Bhadradri Kothagudem,Gundala,06-Jun-22,26.9,40.3
Bhadradri Kothagudem,Gundala,07-Jun-22,27.0,32.4
Bhadradri Kothagudem,Gundala,08-Jun-22,28.2,40.8
Bhadradri Kothagudem,Gundala,09-Jun-22,31.5,41.1
Bhadradri Kothagudem,Gundala,10-Jun-22,32.0,39.9
Bhadradri Kothagudem,Gundala,11-Jun-22,25.3,39.7
Bhadradri Kothagudem,Gundala,12-Jun-22,27.7,38.7
Bhadradri Kothagudem,Gundala,13-Jun-22,25.0,38.0
Bhadradri Kothagudem,Gundala,14-Jun-22,26.8,36.0
