District,Mandal,Date,Min Temp (°C),Max Temp (°C)
Adilabad,Talamadugu,16-Jul-22,24.7,31.7
Adilabad,Talamadugu,17-Jul-22,24.5,33.4
Adilabad,Talamadugu,18-Jul-22,23.4,28.3
Adilabad,Talamadugu,19-Jul-22,24.1,28.2
Adilabad,Talamadugu,20-Jul-22,24.4,32.3
Adilabad,Talamadugu,21-Jul-22,24.5,30.7
Adilabad,Talamadugu,22-Jul-22,25.1,29.7
Adilabad,Talamadugu,23-Jul-22,23.5,30.5
Adilabad,Talamadugu,24-Jul-22,23.5,28.2
Adilabad,Talamadugu,25-Jul-22,23.6,28.2
Adilabad,Talamadugu,26-Jul-22,23.4,30.9
Adilabad,Talamadugu,27-Jul-22,23.2,25.5
Adilabad,Talamadugu,28-Jul-22,24.8,32.9
Adilabad,Talamadugu,29-Jul-22,23.7,32.3
Adilabad,Talamadugu,30-Jul-22,24.1,32.1
Adilabad,Talamadugu,31-Jul-22,24.6,34.3
Adilabad,Tamsi,01-Jul-22,23.8,35.2
Adilabad,Tamsi,02-Jul-22,25.7,34.8
Adilabad,Tamsi,03-Jul-22,24.3,32.7
Adilabad,Tamsi,04-Jul-22,23.5,31.5
Adilabad,Tamsi,05-Jul-22,23.9,28.0
Adilabad,Tamsi,06-Jul-22,24.5,29.5
Adilabad,Tamsi,07-Jul-22,23.6,32.8
Adilabad,Tamsi,08-Jul-22,23.8,32.7
Adilabad,Tamsi,09-Jul-22,24.1,26.7
Adilabad,Tamsi,10-Jul-22,23.9,26.0
Adilabad,Tamsi,11-Jul-22,23.6,26.8
Adilabad,Tamsi,12-Jul-22,23.1,25.1
Adilabad,Tamsi,13-Jul-22,23.0,24.7
Adilabad,Tamsi,14-Jul-22,22.1,28.1
Adilabad,Tamsi,15-Jul-22,22.3,25.3
Adilabad,Tamsi,16-Jul-22,24.7,32.5
Adilabad,Tamsi,17-Jul-22,24.5,34.8
Adilabad,Tamsi,18-Jul-22,23.4,30.6
Adilabad,Tamsi,19-Jul-22,24.6,27.5
Adilabad,Tamsi,20-Jul-22,24.4,32.2
Adilabad,Tamsi,21-Jul-22,24.5,32.0
Adilabad,Tamsi,22-Jul-22,25.1,30.5
Adilabad,Tamsi,23-Jul-22,23.5,32.4
Adilabad,Tamsi,24-Jul-22,23.5,26.8
Adilabad,Tamsi,25-Jul-22,23.6,30.0
Adilabad,Tamsi,26-Jul-22,23.4,30.9
Adilabad,Tamsi,27-Jul-22,23.2,25.2
Adilabad,Tamsi,28-Jul-22,24.9,31.7
Adilabad,Tamsi,29-Jul-22,23.7,33.8
Adilabad,Tamsi,30-Jul-22,24.1,30.4
Adilabad,Tamsi,31-Jul-22,25.3,32.6
Adilabad,Utnur,01-Jul-22,24.0,33.0
Adilabad,Utnur,02-Jul-22,24.0,32.8
Adilabad,Utnur,03-Jul-22,24.1,32.9
Adilabad,Utnur,04-Jul-22,22.6,30.7
Adilabad,Utnur,05-Jul-22,23.2,26.9
Adilabad,Utnur,06-Jul-22,23.5,29.9
Adilabad,Utnur,07-Jul-22,23.0,29.1
Adilabad,Utnur,08-Jul-22,23.7,32.1
Adilabad,Utnur,09-Jul-22,23.0,25.9
Adilabad,Utnur,10-Jul-22,21.8,25.7
Adilabad,Utnur,11-Jul-22,21.8,25.4
Adilabad,Utnur,12-Jul-22,21.8,25.2
Adilabad,Utnur,13-Jul-22,21.7,23.2
Adilabad,Utnur,14-Jul-22,22.5,25.0
Adilabad,Utnur,15-Jul-22,22.4,25.4
Adilabad,Utnur,16-Jul-22,22.9,27.9
Adilabad,Utnur,17-Jul-22,24.1,31.1
Adilabad,Utnur,18-Jul-22,23.4,27.3
Adilabad,Utnur,19-Jul-22,23.6,27.5
Adilabad,Utnur,20-Jul-22,23.2,32.3
Adilabad,Utnur,21-Jul-22,23.7,31.7
Adilabad,Utnur,22-Jul-22,24.6,28.5
Adilabad,Utnur,23-Jul-22,22.9,29.3
Adilabad,Utnur,24-Jul-22,22.9,26.0
Adilabad,Utnur,25-Jul-22,22.4,26.1
Adilabad,Utnur,26-Jul-22,23.5,29.8
Adilabad,Utnur,27-Jul-22,23.6,27.4
Adilabad,Utnur,28-Jul-22,23.5,31.0
Adilabad,Utnur,29-Jul-22,24.2,31.7
Adilabad,Utnur,30-Jul-22,21.8,31.7
Adilabad,Utnur,31-Jul-22,22.4,31.3
Bhadradri Kothagudem,Allapalli,01-Jul-22,26.1,34.3
Bhadradri Kothagudem,Allapalli,02-Jul-22,26.9,34.7
Bhadradri Kothagudem,Allapalli,03-Jul-22,24.3,32.9
Bhadradri Kothagudem,Allapalli,04-Jul-22,23.8,31.8
Bhadradri Kothagudem,Allapalli,05-Jul-22,23.3,32.6
Bhadradri Kothagudem,Allapalli,06-Jul-22,23.9,31.1
Bhadradri Kothagudem,Allapalli,07-Jul-22,24.9,30.7
Bhadradri Kothagudem,Allapalli,08-Jul-22,24.4,32.9
Bhadradri Kothagudem,Allapalli,09-Jul-22,23.2,25.8
Bhadradri Kothagudem,Allapalli,10-Jul-22,23.0,27.7
Bhadradri Kothagudem,Allapalli,11-Jul-22,23.1,25.7
Bhadradri Kothagudem,Allapalli,12-Jul-22,24.0,25.2
Bhadradri Kothagudem,Allapalli,13-Jul-22,23.5,25.1
Bhadradri Kothagudem,Allapalli,14-Jul-22,23.8,27.4
Bhadradri Kothagudem,Allapalli,15-Jul-22,24.7,28.1
Bhadradri Kothagudem,Allapalli,16-Jul-22,25.3,34.1
Bhadradri Kothagudem,Allapalli,17-Jul-22,24.6,32.8
Bhadradri Kothagudem,Allapalli,18-Jul-22,23.6,26.6
Bhadradri Kothagudem,Allapalli,19-Jul-22,23.5,30.7
Bhadradri Kothagudem,Allapalli,20-Jul-22,24.5,35.0
Bhadradri Kothagudem,Allapalli,21-Jul-22,23.7,33.7
Bhadradri Kothagudem,Allapalli,22-Jul-22,24.2,31.1
Bhadradri Kothagudem,Allapalli,23-Jul-22,23.7,30.8
Bhadradri Kothagudem,Allapalli,24-Jul-22,24.3,29.7
Bhadradri Kothagudem,Allapalli,25-Jul-22,24.1,30.8
Bhadradri Kothagudem,Allapalli,26-Jul-22,25.4,31.9
Bhadradri Kothagudem,Allapalli,27-Jul-22,23.8,32.3
Bhadradri Kothagudem,Allapalli,28-Jul-22,25.2,35.9
Bhadradri Kothagudem,Allapalli,29-Jul-22,25.7,37.5
Bhadradri Kothagudem,Allapalli,30-Jul-22,24.3,35.4
Bhadradri Kothagudem,Allapalli,31-Jul-22,25.7,35.6
Bhadradri Kothagudem,Annapureddipalle,01-Jul-22,26.6,32.5
Bhadradri Kothagudem,Annapureddipalle,02-Jul-22,26.4,32.6
Bhadradri Kothagudem,Annapureddipalle,03-Jul-22,23.4,31.9
Bhadradri Kothagudem,Annapureddipalle,04-Jul-22,23.3,30.1
Bhadradri Kothagudem,Annapureddipalle,05-Jul-22,24.0,31.9
Bhadradri Kothagudem,Annapureddipalle,06-Jul-22,24.2,32.3
Bhadradri Kothagudem,Annapureddipalle,07-Jul-22,25.7,29.5
Bhadradri Kothagudem,Annapureddipalle,08-Jul-22,24.0,31.1
Bhadradri Kothagudem,Annapureddipalle,09-Jul-22,23.6,25.3
Bhadradri Kothagudem,Annapureddipalle,10-Jul-22,22.6,26.2
Bhadradri Kothagudem,Annapureddipalle,11-Jul-22,23.5,26.1
Bhadradri Kothagudem,Annapureddipalle,12-Jul-22,23.8,26.0
Bhadradri Kothagudem,Annapureddipalle,13-Jul-22,23.9,26.1
Bhadradri Kothagudem,Annapureddipalle,14-Jul-22,23.9,26.3
Bhadradri Kothagudem,Annapureddipalle,15-Jul-22,26.3,29.3
Bhadradri Kothagudem,Annapureddipalle,16-Jul-22,26.3,32.0
Bhadradri Kothagudem,Annapureddipalle,17-Jul-22,24.5,32.3
Bhadradri Kothagudem,Annapureddipalle,18-Jul-22,24.1,27.9
Bhadradri Kothagudem,Annapureddipalle,19-Jul-22,24.1,28.7
Bhadradri Kothagudem,Annapureddipalle,20-Jul-22,25.7,33.0
Bhadradri Kothagudem,Annapureddipalle,21-Jul-22,25.8,32.8
Bhadradri Kothagudem,Annapureddipalle,22-Jul-22,25.5,32.4
Bhadradri Kothagudem,Annapureddipalle,23-Jul-22,23.8,28.6
Bhadradri Kothagudem,Annapureddipalle,24-Jul-22,24.0,27.9
Bhadradri Kothagudem,Annapureddipalle,25-Jul-22,23.7,30.8
Bhadradri Kothagudem,Annapureddipalle,26-Jul-22,25.8,33.0
Bhadradri Kothagudem,Annapureddipalle,27-Jul-22,23.2,26.4
Bhadradri Kothagudem,Annapureddipalle,28-Jul-22,25.0,32.7
Bhadradri Kothagudem,Annapureddipalle,29-Jul-22,25.4,33.5
Bhadradri Kothagudem,Annapureddipalle,30-Jul-22,25.1,33.6
Bhadradri Kothagudem,Annapureddipalle,31-Jul-22,25.7,32.8
Bhadradri Kothagudem,Aswapuram,01-Jul-22,26.6,36.2
Bhadradri Kothagudem,Aswapuram,02-Jul-22,28.0,36.2
Bhadradri Kothagudem,Aswapuram,03-Jul-22,24.6,33.1
Bhadradri Kothagudem,Aswapuram,04-Jul-22,24.4,32.5
Bhadradri Kothagudem,Aswapuram,05-Jul-22,24.2,31.8
Bhadradri Kothagudem,Aswapuram,06-Jul-22,24.9,32.5
Bhadradri Kothagudem,Aswapuram,07-Jul-22,25.5,30.6
Bhadradri Kothagudem,Aswapuram,08-Jul-22,23.9,32.9
Bhadradri Kothagudem,Aswapuram,09-Jul-22,24.5,27.4
Bhadradri Kothagudem,Aswapuram,10-Jul-22,23.6,27.7
Bhadradri Kothagudem,Aswapuram,11-Jul-22,24.2,26.6
Bhadradri Kothagudem,Aswapuram,12-Jul-22,24.2,27.1
Bhadradri Kothagudem,Aswapuram,13-Jul-22,23.8,26.5
Bhadradri Kothagudem,Aswapuram,14-Jul-22,24.4,26.6
Bhadradri Kothagudem,Aswapuram,15-Jul-22,24.9,28.9
Bhadradri Kothagudem,Aswapuram,16-Jul-22,25.9,34.0
Bhadradri Kothagudem,Aswapuram,17-Jul-22,24.8,32.9
Bhadradri Kothagudem,Aswapuram,18-Jul-22,24.5,27.9
Bhadradri Kothagudem,Aswapuram,19-Jul-22,23.9,31.6
Bhadradri Kothagudem,Aswapuram,20-Jul-22,25.6,36.2
Bhadradri Kothagudem,Aswapuram,21-Jul-22,24.9,34.6
Bhadradri Kothagudem,Aswapuram,22-Jul-22,25.3,32.4
Bhadradri Kothagudem,Aswapuram,23-Jul-22,24.3,32.8
Bhadradri Kothagudem,Aswapuram,24-Jul-22,25.1,30.1
Bhadradri Kothagudem,Aswapuram,25-Jul-22,24.8,31.9
Bhadradri Kothagudem,Aswapuram,26-Jul-22,25.9,32.5
Bhadradri Kothagudem,Aswapuram,27-Jul-22,24.6,32.2
Bhadradri Kothagudem,Aswapuram,28-Jul-22,26.0,37.1
Bhadradri Kothagudem,Aswapuram,29-Jul-22,26.9,38.9
Bhadradri Kothagudem,Aswapuram,30-Jul-22,25.3,36.7
Bhadradri Kothagudem,Aswapuram,31-Jul-22,26.9,35.3
Bhadradri Kothagudem,Aswaraopeta,01-Jul-22,25.8,33.6
Bhadradri Kothagudem,Aswaraopeta,02-Jul-22,25.6,34.1
Bhadradri Kothagudem,Aswaraopeta,03-Jul-22,23.8,31.1
Bhadradri Kothagudem,Aswaraopeta,04-Jul-22,23.7,29.9
Bhadradri Kothagudem,Aswaraopeta,05-Jul-22,23.9,30.9
Bhadradri Kothagudem,Aswaraopeta,06-Jul-22,23.9,32.2
Bhadradri Kothagudem,Aswaraopeta,07-Jul-22,24.9,30.2
Bhadradri Kothagudem,Aswaraopeta,08-Jul-22,23.7,33.0
Bhadradri Kothagudem,Aswaraopeta,09-Jul-22,22.7,26.2
Bhadradri Kothagudem,Aswaraopeta,10-Jul-22,22.5,27.3
Bhadradri Kothagudem,Aswaraopeta,11-Jul-22,23.3,26.8
Bhadradri Kothagudem,Aswaraopeta,12-Jul-22,22.9,24.9
Bhadradri Kothagudem,Aswaraopeta,13-Jul-22,22.8,24.7
Bhadradri Kothagudem,Aswaraopeta,14-Jul-22,22.9,25.4
Bhadradri Kothagudem,Aswaraopeta,15-Jul-22,24.9,30.1
Bhadradri Kothagudem,Aswaraopeta,16-Jul-22,25.7,33.7
Bhadradri Kothagudem,Aswaraopeta,17-Jul-22,24.2,32.9
Bhadradri Kothagudem,Aswaraopeta,18-Jul-22,23.7,27.3
Bhadradri Kothagudem,Aswaraopeta,19-Jul-22,23.5,29.6
Bhadradri Kothagudem,Aswaraopeta,20-Jul-22,25.2,35.4
Bhadradri Kothagudem,Aswaraopeta,21-Jul-22,25.0,35.9
Bhadradri Kothagudem,Aswaraopeta,22-Jul-22,25.0,32.2
Bhadradri Kothagudem,Aswaraopeta,23-Jul-22,23.6,30.1
Bhadradri Kothagudem,Aswaraopeta,24-Jul-22,23.9,30.6
Bhadradri Kothagudem,Aswaraopeta,25-Jul-22,23.4,33.0
Bhadradri Kothagudem,Aswaraopeta,26-Jul-22,25.4,32.6
Bhadradri Kothagudem,Aswaraopeta,27-Jul-22,23.6,27.8
Bhadradri Kothagudem,Aswaraopeta,28-Jul-22,24.6,32.8
Bhadradri Kothagudem,Aswaraopeta,29-Jul-22,24.8,35.2
Bhadradri Kothagudem,Aswaraopeta,30-Jul-22,24.1,36.2
Bhadradri Kothagudem,Aswaraopeta,31-Jul-22,23.9,34.1
Bhadradri Kothagudem,Bhadrachalam,01-Jul-22,26.7,34.4
Bhadradri Kothagudem,Bhadrachalam,02-Jul-22,27.0,34.7
Bhadradri Kothagudem,Bhadrachalam,03-Jul-22,24.6,32.8
Bhadradri Kothagudem,Bhadrachalam,04-Jul-22,24.6,30.3
Bhadradri Kothagudem,Bhadrachalam,05-Jul-22,24.5,30.5
Bhadradri Kothagudem,Bhadrachalam,06-Jul-22,24.1,31.8
Bhadradri Kothagudem,Bhadrachalam,07-Jul-22,25.3,30.3
Bhadradri Kothagudem,Bhadrachalam,08-Jul-22,23.6,32.4
Bhadradri Kothagudem,Bhadrachalam,09-Jul-22,24.5,27.0
Bhadradri Kothagudem,Bhadrachalam,10-Jul-22,23.4,27.6
Bhadradri Kothagudem,Bhadrachalam,11-Jul-22,23.7,26.2
Bhadradri Kothagudem,Bhadrachalam,12-Jul-22,23.9,26.4
Bhadradri Kothagudem,Bhadrachalam,13-Jul-22,23.9,26.4
Bhadradri Kothagudem,Bhadrachalam,14-Jul-22,24.2,26.9
Bhadradri Kothagudem,Bhadrachalam,15-Jul-22,25.5,29.1
Bhadradri Kothagudem,Bhadrachalam,16-Jul-22,26.5,32.2
Bhadradri Kothagudem,Bhadrachalam,17-Jul-22,24.7,32.5
Bhadradri Kothagudem,Bhadrachalam,18-Jul-22,24.6,27.5
Bhadradri Kothagudem,Bhadrachalam,19-Jul-22,23.9,30.7
Bhadradri Kothagudem,Bhadrachalam,20-Jul-22,25.4,34.8
Bhadradri Kothagudem,Bhadrachalam,21-Jul-22,25.3,33.0
Bhadradri Kothagudem,Bhadrachalam,22-Jul-22,25.1,31.0
Bhadradri Kothagudem,Bhadrachalam,23-Jul-22,24.6,31.1
Bhadradri Kothagudem,Bhadrachalam,24-Jul-22,24.8,29.3
Bhadradri Kothagudem,Bhadrachalam,25-Jul-22,24.5,30.5
Bhadradri Kothagudem,Bhadrachalam,26-Jul-22,25.5,30.9
Bhadradri Kothagudem,Bhadrachalam,27-Jul-22,24.4,30.6
Bhadradri Kothagudem,Bhadrachalam,28-Jul-22,25.5,35.2
Bhadradri Kothagudem,Bhadrachalam,29-Jul-22,26.5,36.4
Bhadradri Kothagudem,Bhadrachalam,30-Jul-22,25.4,34.3
Bhadradri Kothagudem,Bhadrachalam,31-Jul-22,26.7,34.1
Bhadradri Kothagudem,Burgampadu,01-Jul-22,27.2,34.5
Bhadradri Kothagudem,Burgampadu,02-Jul-22,26.1,34.2
Bhadradri Kothagudem,Burgampadu,03-Jul-22,24.7,33.0
Bhadradri Kothagudem,Burgampadu,04-Jul-22,24.4,32.2
Bhadradri Kothagudem,Burgampadu,05-Jul-22,24.5,31.6
Bhadradri Kothagudem,Burgampadu,06-Jul-22,24.3,32.7
Bhadradri Kothagudem,Burgampadu,07-Jul-22,25.7,30.5
Bhadradri Kothagudem,Burgampadu,08-Jul-22,24.0,32.9
Bhadradri Kothagudem,Burgampadu,09-Jul-22,24.7,27.6
Bhadradri Kothagudem,Burgampadu,10-Jul-22,23.4,28.0
Bhadradri Kothagudem,Burgampadu,11-Jul-22,23.6,26.6
Bhadradri Kothagudem,Burgampadu,12-Jul-22,23.9,25.7
Bhadradri Kothagudem,Burgampadu,13-Jul-22,24.2,25.7
Bhadradri Kothagudem,Burgampadu,14-Jul-22,24.2,26.3
Bhadradri Kothagudem,Burgampadu,15-Jul-22,26.3,30.0
Bhadradri Kothagudem,Burgampadu,16-Jul-22,26.7,32.5
Bhadradri Kothagudem,Burgampadu,17-Jul-22,24.6,32.1
Bhadradri Kothagudem,Burgampadu,18-Jul-22,24.5,27.2
Bhadradri Kothagudem,Burgampadu,19-Jul-22,23.9,29.2
Bhadradri Kothagudem,Burgampadu,20-Jul-22,25.7,33.1
Bhadradri Kothagudem,Burgampadu,21-Jul-22,25.6,32.8
Bhadradri Kothagudem,Burgampadu,22-Jul-22,25.3,31.9
Bhadradri Kothagudem,Burgampadu,23-Jul-22,24.8,31.5
Bhadradri Kothagudem,Burgampadu,24-Jul-22,24.5,29.9
Bhadradri Kothagudem,Burgampadu,25-Jul-22,24.5,32.1
Bhadradri Kothagudem,Burgampadu,26-Jul-22,25.6,31.9
Bhadradri Kothagudem,Burgampadu,27-Jul-22,24.4,32.0
Bhadradri Kothagudem,Burgampadu,28-Jul-22,25.8,35.8
Bhadradri Kothagudem,Burgampadu,29-Jul-22,26.7,37.7
Bhadradri Kothagudem,Burgampadu,30-Jul-22,25.7,35.0
Bhadradri Kothagudem,Burgampadu,31-Jul-22,27.0,35.6
Bhadradri Kothagudem,Chandrugonda,01-Jul-22,26.3,33.9
Bhadradri Kothagudem,Chandrugonda,02-Jul-22,26.6,32.7
Bhadradri Kothagudem,Chandrugonda,03-Jul-22,23.5,32.2
Bhadradri Kothagudem,Chandrugonda,04-Jul-22,23.9,31.3
Bhadradri Kothagudem,Chandrugonda,05-Jul-22,23.9,32.0
Bhadradri Kothagudem,Chandrugonda,06-Jul-22,24.0,32.8
Bhadradri Kothagudem,Chandrugonda,07-Jul-22,25.2,29.3
Bhadradri Kothagudem,Chandrugonda,08-Jul-22,23.9,32.3
Bhadradri Kothagudem,Chandrugonda,09-Jul-22,23.9,26.1
Bhadradri Kothagudem,Chandrugonda,10-Jul-22,22.9,26.5
Bhadradri Kothagudem,Chandrugonda,11-Jul-22,23.9,27.1
Bhadradri Kothagudem,Chandrugonda,12-Jul-22,23.5,26.4
Bhadradri Kothagudem,Chandrugonda,13-Jul-22,23.9,26.4
Bhadradri Kothagudem,Chandrugonda,14-Jul-22,23.9,26.6
Bhadradri Kothagudem,Chandrugonda,15-Jul-22,26.6,29.6
Bhadradri Kothagudem,Chandrugonda,16-Jul-22,27.1,32.5
Bhadradri Kothagudem,Chandrugonda,17-Jul-22,24.5,32.9
Bhadradri Kothagudem,Chandrugonda,18-Jul-22,24.4,26.5
Bhadradri Kothagudem,Chandrugonda,19-Jul-22,24.4,29.7
Bhadradri Kothagudem,Chandrugonda,20-Jul-22,26.0,33.8
Bhadradri Kothagudem,Chandrugonda,21-Jul-22,26.5,34.0
Bhadradri Kothagudem,Chandrugonda,22-Jul-22,25.9,32.1
Bhadradri Kothagudem,Chandrugonda,23-Jul-22,23.5,29.4
Bhadradri Kothagudem,Chandrugonda,24-Jul-22,23.7,28.6
Bhadradri Kothagudem,Chandrugonda,25-Jul-22,24.2,32.2
Bhadradri Kothagudem,Chandrugonda,26-Jul-22,25.8,32.5
Bhadradri Kothagudem,Chandrugonda,27-Jul-22,23.9,27.6
Bhadradri Kothagudem,Chandrugonda,28-Jul-22,25.8,33.3
Bhadradri Kothagudem,Chandrugonda,29-Jul-22,25.5,35.2
Bhadradri Kothagudem,Chandrugonda,30-Jul-22,25.1,34.2
Bhadradri Kothagudem,Chandrugonda,31-Jul-22,26.6,34.5
Bhadradri Kothagudem,Cherla,01-Jul-22,29.5,36.1
Bhadradri Kothagudem,Cherla,02-Jul-22,28.4,34.2
Bhadradri Kothagudem,Cherla,03-Jul-22,26.9,33.6
Bhadradri Kothagudem,Cherla,04-Jul-22,25.1,32.6
Bhadradri Kothagudem,Cherla,05-Jul-22,23.8,32.6
Bhadradri Kothagudem,Cherla,06-Jul-22,24.8,33.0
Bhadradri Kothagudem,Cherla,07-Jul-22,26.3,32.0
Bhadradri Kothagudem,Cherla,08-Jul-22,25.7,33.6
Bhadradri Kothagudem,Cherla,09-Jul-22,24.7,29.5
Bhadradri Kothagudem,Cherla,10-Jul-22,25.9,29.5
Bhadradri Kothagudem,Cherla,11-Jul-22,23.5,27.7
Bhadradri Kothagudem,Cherla,12-Jul-22,24.2,27.8
Bhadradri Kothagudem,Cherla,13-Jul-22,23.5,24.6
Bhadradri Kothagudem,Cherla,14-Jul-22,23.4,27.5
Bhadradri Kothagudem,Cherla,15-Jul-22,24.4,27.4
Bhadradri Kothagudem,Cherla,16-Jul-22,26.0,32.8
Bhadradri Kothagudem,Cherla,17-Jul-22,24.2,32.9
Bhadradri Kothagudem,Cherla,18-Jul-22,24.3,29.5
Bhadradri Kothagudem,Cherla,19-Jul-22,23.5,32.3
Bhadradri Kothagudem,Cherla,20-Jul-22,24.8,36.1
Bhadradri Kothagudem,Cherla,21-Jul-22,23.5,34.2
Bhadradri Kothagudem,Cherla,22-Jul-22,24.5,32.0
Bhadradri Kothagudem,Cherla,23-Jul-22,26.5,29.5
Bhadradri Kothagudem,Cherla,24-Jul-22,26.7,30.3
Bhadradri Kothagudem,Cherla,25-Jul-22,26.9,33.6
Bhadradri Kothagudem,Cherla,26-Jul-22,28.9,33.6
Bhadradri Kothagudem,Cherla,27-Jul-22,26.9,32.6
Bhadradri Kothagudem,Cherla,28-Jul-22,27.0,36.1
Bhadradri Kothagudem,Cherla,29-Jul-22,29.5,37.3
Bhadradri Kothagudem,Cherla,30-Jul-22,28.0,36.8
Bhadradri Kothagudem,Cherla,31-Jul-22,28.7,36.1
Bhadradri Kothagudem,Chunchupally,01-Jul-22,26.7,34.4
Bhadradri Kothagudem,Chunchupally,02-Jul-22,26.8,34.6
Bhadradri Kothagudem,Chunchupally,03-Jul-22,24.2,32.5
Bhadradri Kothagudem,Chunchupally,04-Jul-22,23.6,31.5
Bhadradri Kothagudem,Chunchupally,05-Jul-22,24.0,32.5
Bhadradri Kothagudem,Chunchupally,06-Jul-22,23.4,32.9
Bhadradri Kothagudem,Chunchupally,07-Jul-22,25.7,30.4
Bhadradri Kothagudem,Chunchupally,08-Jul-22,24.3,33.0
Bhadradri Kothagudem,Chunchupally,09-Jul-22,23.7,25.8
Bhadradri Kothagudem,Chunchupally,10-Jul-22,23.0,26.7
Bhadradri Kothagudem,Chunchupally,11-Jul-22,23.4,26.5
Bhadradri Kothagudem,Chunchupally,12-Jul-22,23.5,25.9
Bhadradri Kothagudem,Chunchupally,13-Jul-22,24.2,25.5
Bhadradri Kothagudem,Chunchupally,14-Jul-22,23.2,25.6
Bhadradri Kothagudem,Chunchupally,15-Jul-22,25.5,30.6
Bhadradri Kothagudem,Chunchupally,16-Jul-22,25.9,32.3
Bhadradri Kothagudem,Chunchupally,17-Jul-22,24.8,33.4
Bhadradri Kothagudem,Chunchupally,18-Jul-22,24.4,26.6
Bhadradri Kothagudem,Chunchupally,19-Jul-22,23.8,30.7
Bhadradri Kothagudem,Chunchupally,20-Jul-22,25.8,34.3
Bhadradri Kothagudem,Chunchupally,21-Jul-22,24.7,34.6
Bhadradri Kothagudem,Chunchupally,22-Jul-22,25.0,32.6
Bhadradri Kothagudem,Chunchupally,23-Jul-22,23.9,31.2
Bhadradri Kothagudem,Chunchupally,24-Jul-22,24.3,28.8
Bhadradri Kothagudem,Chunchupally,25-Jul-22,24.6,32.8
Bhadradri Kothagudem,Chunchupally,26-Jul-22,25.8,31.5
Bhadradri Kothagudem,Chunchupally,27-Jul-22,24.4,32.8
Bhadradri Kothagudem,Chunchupally,28-Jul-22,25.4,33.5
Bhadradri Kothagudem,Chunchupally,29-Jul-22,25.9,36.0
Bhadradri Kothagudem,Chunchupally,30-Jul-22,24.2,36.9
Bhadradri Kothagudem,Chunchupally,31-Jul-22,26.0,35.5
Bhadradri Kothagudem,Dammapeta,01-Jul-22,25.5,35.5
Bhadradri Kothagudem,Dammapeta,02-Jul-22,25.2,34.9
Bhadradri Kothagudem,Dammapeta,03-Jul-22,23.3,32.0
Bhadradri Kothagudem,Dammapeta,04-Jul-22,23.2,31.0
Bhadradri Kothagudem,Dammapeta,05-Jul-22,23.6,32.6
Bhadradri Kothagudem,Dammapeta,06-Jul-22,23.8,35.0
Bhadradri Kothagudem,Dammapeta,07-Jul-22,25.0,31.6
Bhadradri Kothagudem,Dammapeta,08-Jul-22,23.6,32.9
Bhadradri Kothagudem,Dammapeta,09-Jul-22,22.7,25.6
Bhadradri Kothagudem,Dammapeta,10-Jul-22,22.5,27.1
Bhadradri Kothagudem,Dammapeta,11-Jul-22,23.2,26.6
Bhadradri Kothagudem,Dammapeta,12-Jul-22,22.6,25.2
Bhadradri Kothagudem,Dammapeta,13-Jul-22,22.7,24.6
Bhadradri Kothagudem,Dammapeta,14-Jul-22,22.5,25.9
Bhadradri Kothagudem,Dammapeta,15-Jul-22,24.5,30.1
Bhadradri Kothagudem,Dammapeta,16-Jul-22,23.4,33.5
Bhadradri Kothagudem,Dammapeta,17-Jul-22,23.9,34.2
Bhadradri Kothagudem,Dammapeta,18-Jul-22,23.5,26.7
Bhadradri Kothagudem,Dammapeta,19-Jul-22,23.1,30.4
Bhadradri Kothagudem,Dammapeta,20-Jul-22,24.7,35.2
Bhadradri Kothagudem,Dammapeta,21-Jul-22,24.8,35.6
Bhadradri Kothagudem,Dammapeta,22-Jul-22,24.6,32.7
Bhadradri Kothagudem,Dammapeta,23-Jul-22,23.5,29.8
Bhadradri Kothagudem,Dammapeta,24-Jul-22,23.6,29.9
Bhadradri Kothagudem,Dammapeta,25-Jul-22,23.0,31.7
Bhadradri Kothagudem,Dammapeta,26-Jul-22,25.1,32.5
Bhadradri Kothagudem,Dammapeta,27-Jul-22,22.8,29.1
Bhadradri Kothagudem,Dammapeta,28-Jul-22,23.9,37.2
Bhadradri Kothagudem,Dammapeta,29-Jul-22,23.8,38.4
Bhadradri Kothagudem,Dammapeta,30-Jul-22,23.7,36.6
Bhadradri Kothagudem,Dammapeta,31-Jul-22,24.3,35.5
Bhadradri Kothagudem,Dummugudem,01-Jul-22,26.8,35.3
Bhadradri Kothagudem,Dummugudem,02-Jul-22,27.5,34.0
Bhadradri Kothagudem,Dummugudem,03-Jul-22,24.5,32.5
Bhadradri Kothagudem,Dummugudem,04-Jul-22,24.7,30.7
Bhadradri Kothagudem,Dummugudem,05-Jul-22,23.9,32.1
Bhadradri Kothagudem,Dummugudem,06-Jul-22,24.8,31.4
Bhadradri Kothagudem,Dummugudem,07-Jul-22,25.0,27.8
Bhadradri Kothagudem,Dummugudem,08-Jul-22,24.0,31.9
Bhadradri Kothagudem,Dummugudem,09-Jul-22,24.7,27.2
Bhadradri Kothagudem,Dummugudem,10-Jul-22,24.4,27.0
Bhadradri Kothagudem,Dummugudem,11-Jul-22,23.8,25.8
Bhadradri Kothagudem,Dummugudem,12-Jul-22,24.3,26.9
Bhadradri Kothagudem,Dummugudem,13-Jul-22,23.6,25.1
Bhadradri Kothagudem,Dummugudem,14-Jul-22,23.9,25.2
